0.016907, 0.082581,
0.340027, 0.072845,
0.035522, 0.005676,
0.038849, 0.043030,
0.139160, 0.253845,
0.172668, 0.010040,
0.112274, 0.044830,
0.419312, 0.019165,
0.019226, 0.052704,
0.012817, 0.132294,
0.086548, 0.037415,
0.150604, 0.043701,
0.303711, 0.205872,
0.228424, 0.451752,
0.259521, 0.024445,
0.132996, 0.016876,
0.137756, 0.073517,
0.107361, 0.023468,
0.004944, 0.033875,
0.110352, 0.007172,
0.006348, 0.011047,
0.067688, 0.012604,
0.011902, 0.014404,
0.086060, 0.168243,
0.026245, 0.004974,
0.067566, 0.133118,
0.056091, 0.078857,
0.102417, 0.023468,
0.026794, 0.018555,
0.103699, 0.023743,
0.019379, 0.003967,
0.026428, 0.020599,
0.624084, 0.118683,
0.035706, 0.005524,
0.128723, 0.009308,
0.145691, 0.097778,
0.015015, 0.001617,
0.060303, 0.009369,
0.050781, 0.001648,
0.028931, 0.017303,
0.104248, 0.020294,
0.331299, 0.206818,
0.075256, 0.064087,
0.029602, 0.034424,
0.197266, 0.012115,
0.055420, 0.032196,
0.097473, 0.043884,
0.005005, 0.035828,
0.113770, 0.058380,
0.082153, 0.022369,
0.115723, 0.050751,
0.000000, 0.000000,
0.174347, 0.009125,
0.257690, 0.026367,
0.107056, 0.070496,
0.007202, 0.024780,
0.000061, 0.000244,
0.002197, 0.045929,
0.142273, 0.001770,
0.070312, 0.001160,
0.119995, 0.015198,
0.150146, 0.051544,
0.072327, 0.046021,
0.000549, 0.162415,
0.077637, 0.008728,
0.276672, 0.023438,
0.008667, 0.006287,
0.011597, 0.000214,
0.028320, 0.150665,
0.188232, 0.045868,
0.012817, 0.001221,
0.079224, 0.046326,
0.033386, 0.024078,
0.093140, 0.013580,
0.002258, 0.021423,
0.019470, 0.002167,
0.038727, 0.063568,
0.134033, 0.284637,
0.136414, 0.064148,
0.059875, 0.137939,
0.145020, 0.020966,
0.000000, 0.000000,
0.127808, 0.054474,
0.438721, 0.017242,
0.004089, 0.011169,
0.062500, 0.070618,
0.003479, 0.013794,
0.080322, 0.140045,
0.250488, 0.047119,
0.091125, 0.085754,
0.026184, 0.005920,
0.028259, 0.045959,
0.189453, 0.022644,
0.097382, 0.041077,
0.071045, 0.006866,
0.033142, 0.142395,
0.178436, 0.146576,
0.086609, 0.118439,
0.239136, 0.167358,
0.056213, 0.041565,
0.001343, 0.037537,
0.064087, 0.006104,
0.132446, 0.012878,
0.257568, 0.053772,
0.024170, 0.341400,
0.004211, 0.057800,
0.050354, 0.089417,
0.154602, 0.067810,
0.316528, 0.276703,
0.051025, 0.076874,
0.100342, 0.105560,
0.010864, 0.032837,
0.002563, 0.036987,
0.112457, 0.041626,
0.012268, 0.160248,
0.015991, 0.000549,
0.160065, 0.095062,
0.012451, 0.055359,
0.020203, 0.033417,
0.178040, 0.091614,
0.165344, 0.103729,
0.003540, 0.016418,
0.109772, 0.000793,
