0.008423, 0.036987,
0.125977, 0.031067,
0.031128, 0.058868,
0.194412, 0.020844,
0.237007, 0.033661,
0.059692, 0.054840,
0.018921, 0.027634,
0.254772, 0.022186,
0.067871, 0.071648,
0.235069, 0.016113,
0.004700, 0.058487,
0.330307, 0.101486,
0.326477, 0.060822,
0.065430, 0.048172,
0.334431, 0.008087,
0.027344, 0.062180,
0.065674, 0.071075,
0.026825, 0.003540,
0.193298, 0.033936,
0.010559, 0.103638,
0.054932, 0.005524,
0.177139, 0.067719,
0.040283, 0.084442,
0.232468, 0.010590,
0.003967, 0.013763,
0.032104, 0.073334,
0.044922, 0.000366,
0.060059, 0.009460,
0.254425, 0.056961,
0.042358, 0.084358,
0.052856, 0.012878,
0.289246, 0.126358,
0.308197, 0.118950,
0.027832, 0.016693,
0.110138, 0.033325,
0.340393, 0.073128,
0.034851, 0.000641,
0.037598, 0.122139,
0.034668, 0.025269,
0.072998, 0.003021,
0.135986, 0.078537,
0.329742, 0.020813,
0.156128, 0.020905,
0.017212, 0.015228,
0.687195, 0.060333,
0.032959, 0.000580,
0.269531, 0.038025,
0.082733, 0.014557,
0.037170, 0.006348,
0.036194, 0.011230,
0.042969, 0.027527,
0.060486, 0.029694,
0.046021, 0.008698,
0.000000, 0.000000,
0.274750, 0.068169,
0.209358, 0.014191,
0.041016, 0.007355,
0.016357, 0.036621,
0.084778, 0.018127,
0.005432, 0.020218,
0.281921, 0.053665,
0.019897, 0.039108,
0.021790, 0.049896,
0.249420, 0.091400,
0.108276, 0.119514,
0.367737, 0.088928,
0.024933, 0.019440,
0.012939, 0.006287,
0.127380, 0.016571,
0.279217, 0.015381,
0.175171, 0.142143,
0.069824, 0.056259,
0.008606, 0.029282,
0.032532, 0.011810,
0.276306, 0.062103,
0.138672, 0.057526,
0.112427, 0.026886,
0.014526, 0.007629,
0.054932, 0.027328,
0.034668, 0.027527,
0.283447, 0.452118,
0.316528, 0.090942,
0.025208, 0.017944,
0.020813, 0.003113,
0.030212, 0.012909,
0.263885, 0.045082,
0.022095, 0.047104,
0.000549, 0.024719,
0.041138, 0.294037,
0.341431, 0.058350,
0.039093, 0.028809,
0.036377, 0.037628,
0.059692, 0.010803,
0.184265, 0.145599,
0.077393, 0.105183,
0.123169, 0.051514,
0.240417, 0.114594,
0.390335, 0.018738,
0.041809, 0.006836,
