0.121643, 0.021057,
0.225346, 0.019958,
0.003418, 0.059402,
0.000000, 0.000000,
0.021606, 0.025681,
0.112061, 0.028961,
0.238422, 0.011627,
0.062744, 0.074348,
0.035034, 0.058929,
0.222176, 0.008179,
0.104004, 0.089401,
0.090820, 0.104919,
0.283722, 0.090553,
0.048950, 0.056168,
0.057373, 0.046326,
0.027466, 0.068237,
0.009949, 0.030884,
0.044159, 0.002380,
0.002380, 0.078827,
0.017395, 0.034180,
0.175323, 0.042999,
0.026733, 0.009598,
0.051941, 0.003998,
0.161194, 0.002930,
0.012085, 0.002869,
0.081909, 0.127892,
0.039429, 0.012512,
0.222866, 0.004181,
0.271574, 0.003235,
0.115845, 0.100658,
0.269470, 0.005280,
0.065674, 0.064972,
0.002380, 0.011841,
0.039856, 0.008667,
0.220032, 0.063950,
0.030273, 0.022339,
0.157074, 0.058258,
0.000183, 0.000000,
0.032104, 0.001740,
0.063110, 0.007263,
0.225266, 0.003632,
0.027649, 0.031189,
0.034790, 0.076515,
0.042175, 0.066071,
0.113220, 0.016998,
0.121887, 0.070702,
0.168976, 0.023224,
0.331055, 0.071762,
0.059753, 0.025116,
0.332916, 0.054382,
0.021423, 0.041458,
0.033691, 0.128052,
0.332039, 0.024643,
0.021301, 0.010773,
0.107910, 0.006622,
0.022705, 0.016418,
0.069336, 0.064774,
0.261658, 0.085365,
0.050598, 0.007202,
0.170410, 0.024841,
0.040161, 0.009033,
0.046936, 0.008392,
0.212463, 0.002136,
0.287109, 0.090240,
0.062866, 0.005615,
0.274048, 0.070671,
0.028687, 0.061081,
0.053772, 0.019379,
0.086182, 0.003281,
0.010132, 0.034363,
0.092041, 0.122437,
0.290375, 0.053688,
0.025513, 0.006348,
0.688751, 0.033600,
0.219849, 0.099335,
0.006653, 0.011261,
0.288712, 0.088364,
0.053223, 0.018005,
0.033752, 0.036469,
0.191071, 0.075340,
0.226746, 0.058716,
0.094788, 0.047607,
0.042175, 0.009277,
0.011597, 0.019470,
0.350372, 0.085403,
0.212036, 0.099869,
0.291336, 0.018677,
0.003967, 0.030899,
0.283875, 0.081123,
0.000000, 0.000000,
0.065186, 0.000488,
0.058167, 0.006317,
0.034668, 0.043365,
0.073181, 0.056122,
0.011719, 0.042084,
0.064209, 0.005371,
0.042297, 0.007355,
0.009491, 0.008575,
0.067871, 0.003296,
0.220749, 0.018341,
0.078186, 0.097687,
0.191315, 0.082153,
0.089081, 0.050720,
0.248260, 0.084679,
0.228149, 0.013062,
0.200073, 0.000519,
0.329559, 0.078133,
0.000000, 0.000000,
0.083313, 0.000336,
0.039001, 0.009247,
0.245300, 0.071182,
0.020081, 0.040680,
0.021912, 0.021698,
0.046265, 0.039520,
0.045441, 0.048492,
0.007812, 0.014374,
0.000000, 0.000000,
0.250977, 0.008469,
0.310577, 0.086479,
0.220306, 0.069252,
0.186768, 0.064423,
0.019043, 0.037506,
0.067139, 0.016708,
0.027771, 0.003021,
0.013428, 0.008026,
0.012329, 0.002991,
0.044434, 0.020905,
0.176941, 0.027527,
0.022400, 0.008850,
0.482727, 0.226227,
0.089722, 0.000336,
0.044250, 0.026672,
0.175690, 0.106575,
0.103882, 0.041351,
0.091370, 0.018219,
0.063232, 0.058228,
0.034607, 0.000549,
0.001221, 0.001617,
0.084503, 0.040039,
0.136475, 0.097687,
0.295479, 0.039230,
0.249939, 0.069115,
0.036865, 0.012268,
0.037842, 0.054932,
0.212219, 0.125420,
0.039764, 0.011047,
0.324585, 0.165649,
0.073608, 0.014435,
0.016602, 0.026489,
0.259399, 0.083382,
0.001831, 0.040405,
0.229370, 0.080894,
0.012817, 0.061737,
0.085388, 0.078842,
0.153923, 0.044769,
0.036987, 0.020813,
0.029480, 0.039978,
0.044189, 0.100311,
0.019043, 0.006744,
0.281456, 0.007919,
0.015076, 0.030304,
0.022034, 0.014038,
0.208008, 0.016602,
0.007935, 0.005341,
0.343353, 0.118103,
0.015625, 0.026169,
0.115433, 0.059937,
0.125549, 0.013824,
0.209137, 0.062607,
0.039246, 0.045990,
0.017395, 0.027374,
0.007202, 0.055573,
0.236420, 0.061844,
0.063782, 0.011475,
0.145874, 0.046577,
0.005066, 0.033783,
1.047119, 0.197662,
0.047729, 0.010620,
0.043274, 0.017883,
0.041382, 0.001434,
0.047974, 0.117493,
0.083679, 0.005661,
0.257980, 0.030487,
0.331451, 0.055428,
0.131470, 0.193512,
0.049255, 0.054932,
0.036743, 0.036224,
0.239380, 0.027130,
0.015198, 0.013397,
0.070862, 0.008789,
0.044373, 0.027008,
0.067169, 0.016815,
0.317474, 0.016632,
0.192108, 0.093658,
0.111877, 0.081879,
0.024475, 0.100800,
0.345093, 0.031052,
0.062012, 0.020752,
0.186811, 0.010345,
0.112732, 0.155884,
0.033997, 0.005127,
0.007202, 0.018921,
0.049683, 0.001495,
0.106422, 0.057190,
0.005798, 0.071121,
0.074707, 0.101059,
0.024048, 0.050140,
0.077698, 0.016968,
0.071442, 0.064087,
0.316193, 0.095741,
0.288574, 0.119576,
0.011841, 0.024719,
0.112427, 0.030640,
0.000000, 0.000000,
0.038536, 0.023834,
0.026917, 0.006317,
0.303543, 0.044205,
0.023529, 0.092804,
0.002197, 0.004639,
0.047119, 0.038834,
0.262421, 0.135643,
0.018799, 0.012848,
0.108337, 0.019424,
0.343048, 0.079140,
0.028809, 0.005585,
0.009094, 0.064148,
0.045410, 0.040085,
0.029419, 0.015442,
0.021057, 0.054802,
0.020142, 0.002686,
0.043823, 0.037781,
0.054405, 0.031219,
0.004150, 0.000946,
0.031128, 0.050461,
0.053040, 0.007690,
0.383987, 0.084045,
0.042358, 0.037842,
0.020630, 0.015533,
0.165970, 0.052521,
0.029785, 0.009735,
0.044434, 0.040619,
0.075134, 0.012070,
0.056763, 0.011810,
0.004883, 0.004822,
0.009186, 0.103424,
0.056763, 0.000732,
0.236542, 0.029205,
0.039124, 0.016098,
0.032349, 0.021515,
0.200714, 0.001465,
0.203186, 0.001862,
0.034637, 0.005493,
0.026794, 0.017456,
0.009583, 0.053101,
0.000610, 0.004456,
0.007690, 0.011597,
0.002563, 0.018951,
0.009033, 0.046051,
0.000000, 0.000000,
0.236763, 0.005066,
0.051819, 0.010101,
0.065338, 0.020416,
0.051880, 0.047180,
0.115173, 0.005280,
0.234772, 0.133652,
0.019562, 0.031616,
0.252758, 0.023071,
0.024353, 0.008789,
0.053589, 0.041229,
0.015198, 0.003113,
0.200317, 0.059387,
0.259888, 0.017120,
0.162384, 0.055862,
0.057129, 0.015839,
0.051346, 0.087158,
0.049683, 0.015381,
0.018921, 0.011658,
0.056763, 0.087868,
0.235809, 0.069275,
3.552200, 0.316620,
0.155243, 0.017151,
0.005066, 0.002350,
0.059814, 0.035370,
0.084351, 0.005798,
0.337326, 0.031631,
0.207825, 0.121841,
0.018066, 0.011993,
0.004395, 0.015106,
0.135254, 0.068069,
0.000122, 0.013062,
0.303162, 0.094269,
0.041992, 0.029297,
0.011078, 0.000336,
0.063232, 0.070175,
0.375828, 0.025940,
0.031128, 0.046738,
0.031616, 0.010941,
0.055298, 0.039276,
0.183830, 0.014618,
0.384178, 0.071930,
0.265900, 0.134979,
0.340393, 0.009216,
0.068542, 0.059845,
0.253914, 0.012360,
0.218964, 0.029938,
0.358719, 0.036026,
0.048248, 0.040985,
0.188538, 0.099716,
0.053711, 0.011383,
0.210754, 0.067940,
0.111328, 0.043549,
0.309067, 0.063522,
0.268349, 0.015869,
0.093567, 0.049957,
0.317871, 0.008789,
0.239868, 0.008575,
0.046570, 0.005890,
0.078674, 0.013153,
0.134888, 0.007111,
0.071655, 0.028885,
0.007935, 0.043854,
0.226868, 0.065704,
0.087524, 0.014374,
0.200256, 0.051117,
0.345146, 0.014313,
0.008423, 0.052368,
0.105469, 0.012939,
0.221954, 0.072693,
0.056091, 0.028931,
0.036865, 0.022644,
0.000061, 0.001160,
0.037842, 0.011292,
0.264305, 0.004272,
0.306061, 0.155243,
0.052673, 0.016418,
0.050781, 0.002869,
0.231033, 0.046753,
0.000000, 0.000000,
0.145599, 0.002441,
0.074707, 0.052673,
0.023407, 0.007172,
0.087646, 0.026398,
0.017517, 0.005615,
0.050781, 0.005524,
0.344482, 0.047585,
0.044800, 0.041656,
0.054565, 0.006744,
0.177673, 0.074341,
0.062988, 0.100372,
0.337021, 0.096199,
0.033936, 0.017883,
0.219116, 0.081299,
0.173363, 0.069336,
0.099609, 0.083473,
0.346619, 0.101807,
0.126282, 0.033081,
0.128975, 0.153442,
0.034485, 0.007812,
0.010498, 0.012146,
0.007935, 0.023346,
0.256355, 0.009720,
0.016479, 0.012177,
0.035217, 0.011993,
0.070740, 0.011383,
0.073792, 0.005280,
0.229095, 0.116203,
0.073730, 0.017181,
0.018433, 0.006775,
0.003159, 0.000366,
0.015167, 0.005127,
0.048889, 0.020508,
0.248413, 0.142006,
0.008545, 0.004150,
0.155212, 0.018982,
0.366760, 0.040970,
0.200867, 0.018372,
0.030273, 0.004196,
0.241116, 0.002258,
0.018188, 0.028809,
0.016296, 0.069107,
0.016357, 0.021454,
0.111206, 0.029999,
0.214966, 0.086304,
0.036865, 0.009216,
0.007385, 0.012939,
0.001709, 0.039780,
0.006958, 0.032211,
0.044495, 0.012054,
0.318501, 0.018890,
0.286346, 0.015656,
0.026184, 0.032471,
2.874420, 0.744843,
0.253174, 0.110199,
0.064270, 0.001678,
0.025757, 0.032074,
0.105164, 0.041428,
0.000610, 0.011688,
0.146240, 0.001373,
0.247345, 0.011719,
0.005249, 0.004089,
0.006226, 0.008041,
0.010498, 0.043503,
0.009766, 0.042389,
0.146973, 0.016937,
0.053406, 0.009277,
0.062317, 0.039093,
0.044678, 0.007843,
0.008789, 0.009033,
0.089783, 0.036835,
0.178955, 0.070221,
0.010010, 0.013062,
0.001404, 0.063324,
0.049805, 0.072906,
0.006470, 0.000595,
0.241623, 0.045166,
0.527802, 0.364685,
0.014893, 0.005981,
0.109009, 0.016937,
0.271709, 0.008423,
0.160721, 0.026703,
0.018372, 0.028259,
0.030823, 0.018677,
0.007751, 0.019806,
0.046692, 0.076027,
0.065918, 0.015198,
0.041992, 0.029785,
0.036194, 0.011627,
0.010620, 0.006927,
0.029572, 0.045685,
1.104370, 0.255859,
0.070740, 0.032684,
0.010010, 0.001526,
0.007935, 0.068619,
0.251007, 0.079712,
0.032227, 0.018646,
0.040283, 0.044525,
0.031982, 0.007980,
0.035339, 0.018494,
0.022583, 0.070221,
0.015564, 0.036575,
0.135254, 0.017456,
0.081329, 0.069977,
0.036133, 0.008209,
0.050964, 0.034973,
0.077820, 0.001953,
0.350082, 0.076462,
0.016785, 0.015137,
0.025146, 0.008316,
0.030029, 0.000549,
0.015747, 0.017883,
0.001831, 0.032471,
0.047607, 0.046051,
0.146790, 0.020615,
0.108826, 0.068680,
0.029175, 0.028488,
0.020264, 0.008591,
0.040039, 0.024033,
0.170319, 0.006531,
0.130234, 0.010010,
0.167755, 0.034485,
3.542862, 0.150238,
0.007263, 0.051025,
0.052063, 0.020020,
3.792877, 0.653870,
0.000183, 0.000793,
0.079407, 0.003479,
0.163635, 0.225098,
0.149292, 0.003265,
0.062805, 0.034485,
0.397919, 0.051147,
0.116272, 0.003387,
0.011292, 0.144470,
0.068420, 0.061066,
0.000000, 0.000000,
0.195831, 0.028015,
0.132156, 0.078461,
0.351706, 0.038345,
0.052551, 0.068039,
0.450188, 0.079300,
0.042175, 0.069321,
0.139801, 0.018677,
0.214966, 0.042847,
0.019775, 0.032867,
0.006500, 0.005493,
0.113434, 0.039337,
0.007812, 0.004883,
0.145721, 0.044724,
0.114807, 0.042755,
0.340439, 0.017395,
0.069641, 0.002808,
0.234634, 0.111572,
0.015503, 0.003082,
0.122253, 1.532959,
0.000000, 0.000000,
0.135681, 0.027710,
0.032410, 0.002777,
0.104401, 0.038635,
0.200317, 0.019379,
0.072449, 0.026001,
0.015076, 0.029755,
0.061707, 0.102234,
0.003662, 0.026886,
0.027405, 0.072144,
0.014282, 0.034851,
0.001770, 0.033112,
0.139526, 0.037323,
0.010620, 0.007263,
0.055664, 0.026596,
0.075439, 0.010284,
0.026245, 0.011292,
0.067566, 0.092995,
0.040497, 0.041473,
