0.028320, 0.150665, 0.257019, 0.158043,0.127380, 0.016571,0.015930, 0.045120,0.086182, 0.003281,
0.188232, 0.045868, 0.194763, 0.004913,0.279217, 0.015381,0.000000, 0.000000,0.010132, 0.034363,
0.012817, 0.001221, 0.377594, 0.083664,0.175171, 0.142143,0.128479, 0.055969,0.092041, 0.122437,
0.079224, 0.046326, 0.252289, 0.045273,0.069824, 0.056259,0.005737, 0.008545,0.290375, 0.053688,
0.033386, 0.024078, 0.419907, 0.153931,0.008606, 0.029282,0.055542, 0.010406,0.025513, 0.006348,
0.093140, 0.013580, 0.036499, 0.010468,0.032532, 0.011810,0.045349, 0.037048,0.688751, 0.033600,
0.002258, 0.021423, 0.190491, 0.064972,0.276306, 0.062103,0.000000, 0.000000,0.219849, 0.099335,
0.019470, 0.002167, 0.049316, 0.001831,0.138672, 0.057526,0.030701, 0.014984,0.006653, 0.011261,
0.038727, 0.063568, 0.014740, 0.055969,0.112427, 0.026886,0.050476, 0.005829,0.288712, 0.088364,
0.134033, 0.284637, 0.247345, 0.143967,0.014526, 0.007629,0.031860, 0.032715,0.053223, 0.018005,
0.136414, 0.064148, 0.146637, 0.192184,0.054932, 0.027328,0.316010, 0.085670,0.033752, 0.036469,
0.059875, 0.137939, 0.058228, 0.029633,0.034668, 0.027527,0.070679, 0.047867,0.191071, 0.075340,
0.145020, 0.020966, 0.011414, 0.038223,0.283447, 0.452118,0.278519, 0.060677,0.226746, 0.058716,
0.000000, 0.000000, 0.152401, 0.018707,0.316528, 0.090942,0.058289, 0.020020,0.094788, 0.047607,
0.127808, 0.054474, 0.112793, 0.073639,0.025208, 0.017944,0.025940, 0.029602,0.042175, 0.009277,
0.438721, 0.017242, 0.068848, 0.018494,0.020813, 0.003113,0.258759, 0.074615,0.011597, 0.019470,
0.004089, 0.011169, 0.144653, 0.093857,0.030212, 0.012909,0.015442, 0.016632,0.350372, 0.085403,
0.062500, 0.070618, 0.001465, 0.027008,0.263885, 0.045082,0.045166, 0.002869,0.212036, 0.099869,
0.003479, 0.013794, 0.056152, 0.063995,0.022095, 0.047104,0.232025, 0.111504,0.291336, 0.018677,
0.080322, 0.140045, 0.273346, 0.106026,0.000549, 0.024719,0.195618, 0.123154,0.003967, 0.030899,
0.250488, 0.047119, 0.025208, 0.087372,0.041138, 0.294037,0.023102, 0.004761,0.283875, 0.081123,
0.091125, 0.085754, 0.207031, 0.165314,0.341431, 0.058350,0.004944, 0.036087,0.000000, 0.000000,
0.026184, 0.005920, 0.041870, 0.015137,0.039093, 0.028809,0.065857, 0.000427,0.065186, 0.000488,
0.028259, 0.045959, 0.085815, 0.064880,0.036377, 0.037628,0.227425, 0.014496,0.058167, 0.006317,
0.189453, 0.022644, 0.282715, 0.002357,0.059692, 0.010803,0.052856, 0.250854,0.034668, 0.043365,
0.097382, 0.041077, 0.370239, 0.009628,0.184265, 0.145599,0.065765, 0.014130,0.073181, 0.056122,
0.071045, 0.006866, 0.265991, 0.039062,0.077393, 0.105183,0.038452, 0.019562,0.011719, 0.042084,
0.033142, 0.142395, 0.356949, 0.060532,0.123169, 0.051514,0.032196, 0.047119,0.064209, 0.005371,
0.178436, 0.146576, 0.038025, 0.127106,0.240417, 0.114594,0.013184, 0.001984,0.042297, 0.007355,
0.086609, 0.118439, 0.114258, 0.000885,0.390335, 0.018738,0.014587, 0.046585,0.009491, 0.008575,
0.239136, 0.167358, 0.113464, 0.002762,0.041809, 0.006836,0.065430, 0.017090,0.067871, 0.003296,
0.056213, 0.041565, 0.272545, 0.044708,0.052612, 0.016754,0.165771, 0.071320,0.220749, 0.018341,
0.001343, 0.037537, 0.159172, 0.019653,0.199951, 0.050613,0.034851, 0.001465,0.078186, 0.097687,
0.064087, 0.006104, 0.028992, 0.037415,0.210052, 0.070038,0.020325, 0.026031,0.191315, 0.082153,
0.132446, 0.012878, 0.030762, 0.028564,0.005859, 0.004425,0.071228, 0.089012,0.089081, 0.050720,
0.257568, 0.053772, 0.011475, 0.012177,0.009338, 0.006592,0.024780, 0.037170,0.248260, 0.084679,
0.024170, 0.341400, 0.221512, 0.041382,0.035645, 0.024139,0.022522, 0.004547,0.228149, 0.013062,
0.004211, 0.057800, 0.083252, 0.023331,0.053406, 0.105247,0.034973, 0.058350,0.200073, 0.000519,
0.050354, 0.089417, 0.280296, 0.054535,0.140686, 0.034393,0.178253, 0.107628,0.329559, 0.078133,
0.154602, 0.067810, 0.003357, 0.054871,0.006104, 0.044907,0.313675, 0.003601,0.000000, 0.000000,
0.316528, 0.276703, 0.125427, 0.020615,0.040283, 0.015778,0.264709, 0.059700,0.083313, 0.000336,
0.051025, 0.076874, 0.019287, 0.017822,0.041565, 0.017517,0.106079, 0.021118,0.039001, 0.009247,
0.100342, 0.105560, 0.233429, 0.048523,0.001038, 0.013885,0.006958, 0.020859,0.245300, 0.071182,
0.010864, 0.032837, 0.021301, 0.004883,0.070312, 0.046188,0.030518, 0.006042,0.020081, 0.040680,
0.002563, 0.036987, 0.013916, 0.039246,0.245209, 0.086510,0.067810, 0.045700,0.021912, 0.021698,
0.112457, 0.041626, 0.073059, 0.001373,0.038513, 0.116913,0.039978, 0.092346,0.046265, 0.039520,
0.012268, 0.160248, 0.030273, 0.078384,0.028503, 0.064270,0.014160, 0.022491,0.045441, 0.048492,
0.015991, 0.000549, 0.022644, 0.062935,0.090210, 0.009628,0.184387, 0.055931,0.007812, 0.014374,
0.160065, 0.095062, 0.076477, 0.004730,0.077759, 0.010712,0.037598, 0.030853,0.000000, 0.000000,
0.012451, 0.055359, 0.018250, 0.005249,0.026428, 0.006714,0.242981, 0.076141,0.250977, 0.008469,
0.020203, 0.033417, 0.076866, 0.016998,0.035767, 0.021271,0.012512, 0.012726,0.310577, 0.086479,
0.178040, 0.091614, 0.004517, 0.025757,0.001831, 0.054016,0.045837, 0.020081,0.220306, 0.069252,
0.165344, 0.103729, 0.263489, 0.145729,0.361877, 0.074417,0.311005, 0.078514,0.186768, 0.064423,
0.003540, 0.016418, 0.172028, 0.065002,0.021423, 0.003601,0.098511, 0.118706,0.019043, 0.037506,
0.109772, 0.000793, 0.010620, 0.022369,0.228821, 0.141922,0.331909, 0.381012,0.067139, 0.016708,
0.033264, 0.070862, 0.016052, 0.072479,0.098755, 0.132324,0.293518, 0.086479,0.027771, 0.003021,
0.008911, 0.007446, 0.213470, 0.165421,0.089600, 0.018066,0.059570, 0.053680,0.013428, 0.008026,
0.224548, 0.131836, 0.250122, 0.008209,0.291855, 0.037979,0.067047, 0.055359,0.012329, 0.002991,
0.056946, 0.134308, 0.052856, 0.008179,0.008545, 0.005859,0.020996, 0.033356,0.044434, 0.020905,
0.010986, 0.033661, 0.343658, 0.066772,0.000122, 0.000549,0.079712, 0.011719,0.176941, 0.027527,
0.049072, 0.103485, 0.059631, 0.024872,0.002441, 0.004303,0.199341, 0.075287,0.022400, 0.008850,
0.092041, 0.149475, 0.244965, 0.067093,0.009094, 0.080414,0.196625, 0.100159,0.482727, 0.226227,
0.249054, 0.103638, 0.036621, 0.096527,0.258728, 0.172821,0.047363, 0.009644,0.089722, 0.000336,
0.018188, 0.072327, 0.179749, 0.044991,0.262604, 0.120567,0.001343, 0.007568,0.044250, 0.026672,
0.125305, 0.082489, 0.033875, 0.014191,0.046570, 0.002625,0.000000, 0.000000,0.175690, 0.106575,
0.116730, 0.103973, 0.195541, 0.016998,0.088867, 0.020599,0.009155, 0.030792,0.103882, 0.041351,
0.032410, 0.044403, 0.002197, 0.008972,0.040939, 0.032928,0.100525, 0.043915,0.091370, 0.018219,
0.162598, 0.067047, 0.000732, 0.003387,0.297028, 0.158821,0.273842, 0.048920,0.063232, 0.058228,
0.416046, 0.090912, 0.023499, 0.007263,0.344910, 0.071045,0.023865, 0.008606,0.034607, 0.000549,
0.025940, 0.048309, 0.073257, 0.013916,0.071838, 0.010223,0.129333, 0.027893,0.001221, 0.001617,
0.151428, 0.021118, 0.021851, 0.003784,0.047119, 0.003784,0.005615, 0.010498,0.084503, 0.040039,
0.012085, 0.015656, 0.028015, 0.015045,0.230988, 0.002426,0.334503, 0.051735,0.136475, 0.097687,
0.220795, 0.025940, 0.037964, 0.002899,0.066772, 0.084198,0.013794, 0.005768,0.295479, 0.039230,
0.065735, 0.061951, 0.376656, 0.089523,0.123108, 0.029907,0.028076, 0.000122,0.249939, 0.069115,
0.029602, 0.023590, 0.405396, 0.109558,0.005249, 0.026703,0.207642, 0.071312,0.036865, 0.012268,
0.056702, 0.015930, 0.045288, 0.098175,0.003204, 0.005707,0.212158, 0.002075,0.037842, 0.054932,
0.116943, 0.036316, 0.036987, 0.005035,0.043930, 0.052399,0.203491, 0.112366,0.212219, 0.125420,
0.036438, 0.104065, 0.034546, 0.020294,0.002808, 0.009583,0.175812, 0.008972,0.039764, 0.011047,
0.024353, 0.094666, 0.002441, 0.019470,0.153381, 0.114044,0.104828, 0.065063,0.324585, 0.165649,
0.049500, 0.068390, 0.077942, 0.006714,0.240723, 0.013092,0.018799, 0.045319,0.073608, 0.014435,
0.068237, 0.020386, 0.040161, 0.001114,0.022522, 0.005493,0.308441, 0.087288,0.016602, 0.026489,
0.110107, 0.080658, 0.017517, 0.123886,0.023560, 0.012344,0.006653, 0.002014,0.259399, 0.083382,
0.061707, 0.007050, 0.133545, 0.010742,0.291321, 0.055107,0.304047, 0.032654,0.001831, 0.040405,
0.107910, 0.019775, 0.062988, 0.036499,0.004089, 0.017426,0.021118, 0.034515,0.229370, 0.080894,
0.105774, 0.030487, 0.026550, 0.044525,0.010193, 0.052261,0.150543, 0.045952,0.012817, 0.061737,
0.008057, 0.283966, 0.010834, 0.042725,0.008301, 0.017426,0.159966, 0.041168,0.085388, 0.078842,
0.013794, 0.026215, 0.162628, 0.108643,0.080444, 0.053406,0.226379, 0.059586,0.153923, 0.044769,
0.195496, 0.081451, 0.036865, 0.020691,0.107544, 0.061340,0.000000, 0.000000,0.036987, 0.020813,
0.028931, 0.005859, 0.064178, 0.005676,0.014160, 0.027893,0.005005, 0.000671,0.029480, 0.039978,
0.081604, 0.069489, 0.050964, 0.013062,0.011597, 0.004211,0.014221, 0.067261,0.044189, 0.100311,
0.003967, 0.048401, 0.010254, 0.039459,0.042358, 0.015656,0.066284, 0.183624,0.019043, 0.006744,
0.033752, 0.010132, 0.010010, 0.053802,0.231293, 0.019287,0.044250, 0.001160,0.281456, 0.007919,
0.886475, 0.188385, 0.345642, 0.214478,0.250183, 0.010406,0.081543, 0.006866,0.015076, 0.030304,
0.120239, 0.053589, 0.010193, 0.038086,0.009033, 0.010254,0.152283, 0.074608,0.022034, 0.014038,
0.080688, 0.003601, 0.049866, 0.016510,0.047485, 0.040253,0.305176, 0.140190,0.208008, 0.016602,
0.264709, 0.021942, 0.012939, 0.005371,0.119080, 0.045074,0.271721, 0.010254,0.007935, 0.005341,
0.179871, 0.091583, 0.020874, 0.028152,0.087708, 0.069748,0.018921, 0.008911,0.343353, 0.118103,
0.038086, 0.029755, 0.053894, 0.023590,0.020752, 0.047852,0.102783, 0.051453,0.015625, 0.026169,
0.370300, 0.048035, 0.086121, 0.037018,0.060669, 0.001129,0.011108, 0.008148,0.115433, 0.059937,
0.184204, 0.036987, 0.032227, 0.023651,0.090332, 0.012726,0.033630, 0.085205,0.125549, 0.013824,
0.093628, 0.070007, 0.017487, 0.088562,0.265087, 0.000061,0.054314, 0.025665,0.209137, 0.062607,
0.113770, 0.027771, 0.013367, 0.006317,0.190735, 0.032990,0.357208, 0.147156,0.039246, 0.045990,
0.014343, 0.061859, 0.293579, 0.022278,0.093018, 0.004639,0.200806, 0.065712,0.017395, 0.027374,
0.025757, 0.031158, 0.002380, 0.001831,0.081421, 0.004059,0.032410, 0.052124,0.007202, 0.055573,
0.094360, 0.042847, 0.193481, 0.010223,0.122864, 0.063385,0.116943, 0.005676,0.236420, 0.061844,
0.077942, 0.024109, 0.350128, 0.092941,0.268280, 0.039276,0.006042, 0.014740,0.063782, 0.011475,
0.076111, 0.108337, 0.353912, 0.169327,0.095314, 0.016235,0.054321, 0.003296,0.145874, 0.046577,
0.156097, 0.024689, 0.028564, 0.024033,0.101990, 0.103622,0.026001, 0.039078,0.005066, 0.033783,
0.095947, 0.046173, 0.124359, 0.037338,0.036255, 0.096497,0.037231, 0.010529,1.047119, 0.197662,
0.122253, 0.045898, 0.061768, 0.066162,0.060913, 0.031219,0.032776, 0.023529,0.047729, 0.010620,
0.109253, 0.037506, 0.008728, 0.010513,0.352261, 0.015091,0.170029, 0.078491,0.043274, 0.017883,
0.072815, 0.066681, 0.103210, 0.074799,0.051781, 0.034332,0.260880, 0.054626,0.041382, 0.001434,
0.114868, 0.001862, 0.044495, 0.036942,0.345947, 0.153137,0.077332, 0.098831,0.047974, 0.117493,
0.037384, 0.106232, 0.004028, 0.034546,0.168236, 0.034882,0.056458, 0.012207,0.083679, 0.005661,
0.373840, 0.083740, 0.228516, 0.024422,0.205017, 0.054070,0.194275, 0.065094,0.257980, 0.030487,
0.006104, 0.010437, 0.090698, 0.153717,0.126709, 0.006149,0.012817, 0.025635,0.331451, 0.055428,
0.033325, 0.017151, 0.072205, 0.003906,0.081909, 0.022308,0.051239, 0.033356,0.131470, 0.193512,
0.020111, 0.009064, 0.022583, 0.038727,0.024719, 0.011078,0.051086, 0.040039,0.049255, 0.054932,
0.059387, 0.042847, 0.143433, 0.087891,0.025635, 0.018906,0.025513, 0.004608,0.036743, 0.036224,
0.139343, 0.187073, 0.008545, 0.004959,0.237488, 0.018524,0.058411, 0.013245,0.239380, 0.027130,
0.099609, 0.006348, 0.005127, 0.044556,0.022339, 0.015015,0.272362, 0.038788,0.015198, 0.013397,
0.024841, 0.076691, 0.032227, 0.037811,0.018555, 0.038071,0.000977, 0.007935,0.070862, 0.008789,
0.042847, 0.011841, 0.165688, 0.021667,0.260048, 0.019150,0.105591, 0.085358,0.044373, 0.027008,
0.124939, 0.125580, 0.005432, 0.021851,0.042542, 0.014923,0.027100, 0.009399,0.067169, 0.016815,
0.002075, 0.029846, 0.096863, 0.011658,0.011841, 0.026215,0.283295, 0.045441,0.317474, 0.016632,
0.003967, 0.006897, 0.002197, 0.012848,0.009644, 0.012115,0.109222, 0.018921,0.192108, 0.093658,
0.053192, 0.011383, 0.237427, 0.146408,0.060974, 0.013245,0.022461, 0.017151,0.111877, 0.081879,
0.113342, 0.043823, 0.064270, 0.012421,0.065826, 0.020996,0.012146, 0.058792,0.024475, 0.100800,
0.528015, 0.266846, 0.257416, 0.126801,0.278328, 0.033646,0.035889, 0.003006,0.345093, 0.031052,
0.214050, 0.004456, 0.053040, 0.072311,0.006226, 0.077545,0.026367, 0.004852,0.062012, 0.020752,
0.004761, 0.088684, 0.193848, 0.004669,0.030884, 0.032684,0.039917, 0.028046,0.186811, 0.010345,
0.019836, 0.009827, 0.260437, 0.048126,0.418987, 0.088120,0.089142, 0.001740,0.112732, 0.155884,
0.010559, 0.003357, 0.000000, 0.000000,0.029236, 0.022980,0.161926, 0.000427,0.033997, 0.005127,
0.238770, 0.019562, 0.058777, 0.018082,0.060913, 0.018280,0.143005, 0.036438,0.007202, 0.018921,
0.387024, 0.185638, 0.083313, 0.122406,0.024048, 0.059631,0.282066, 0.021271,0.049683, 0.001495,
0.002869, 0.186890, 0.033691, 0.012360,0.044739, 0.088959,0.023254, 0.152374,0.106422, 0.057190,
0.026428, 0.003326, 0.118378, 0.021210,0.044189, 0.204865,0.354416, 0.075684,0.005798, 0.071121,
0.345032, 0.058014, 0.081604, 0.042709,0.254059, 0.017944,0.271423, 0.111679,0.074707, 0.101059,
0.021057, 0.017914, 0.344269, 0.075073,1.020630, 0.193817,1.062988, 0.135742,0.024048, 0.050140,
0.014496, 0.026031, 0.022339, 0.071136,0.026978, 0.033234,0.026123, 0.028366,0.077698, 0.016968,
0.230377, 0.046478, 0.213928, 0.074310,0.029480, 0.003433,0.319885, 0.083321,0.071442, 0.064087,
0.010925, 0.131775, 0.015747, 0.025726,0.052063, 0.005005,0.014160, 0.032089,0.316193, 0.095741,
0.437225, 0.198334, 0.009521, 0.079010,0.073914, 0.113556,0.035400, 0.077271,0.288574, 0.119576,
0.001160, 0.069885, 0.250076, 0.006165,0.014771, 0.008911,0.053589, 0.014587,0.011841, 0.024719,
0.070038, 0.018463, 0.014343, 0.126633,0.373260, 0.130066,0.065674, 0.010773,0.112427, 0.030640,
0.014221, 0.015656, 0.101227, 0.256897,0.039551, 0.057388,0.075378, 0.041687,0.000000, 0.000000,
0.150757, 0.123962, 0.021240, 0.033859,0.065125, 0.005615,0.072296, 0.094788,0.038536, 0.023834,
0.134308, 0.106079, 0.013672, 0.003967,0.006226, 0.039169,0.047729, 0.048157,0.026917, 0.006317,
0.039032, 0.010193, 0.194580, 0.109978,0.024536, 0.051773,0.257271, 0.005402,0.303543, 0.044205,
0.081360, 0.072021, 0.108276, 0.009705,0.050415, 0.043427,0.314362, 0.084076,0.023529, 0.092804,
0.080414, 0.050323, 0.098999, 0.344696,0.087036, 0.018768,0.095093, 0.063095,0.002197, 0.004639,
0.175110, 0.069550, 0.149353, 0.028595,0.351593, 0.074425,0.038208, 0.042450,0.047119, 0.038834,
0.125000, 0.059509, 0.058899, 0.064857,0.089355, 0.051392,0.008057, 0.013245,0.262421, 0.135643,
0.164734, 0.030396, 0.043091, 0.004089,0.051025, 0.046753,0.069763, 0.012970,0.018799, 0.012848,
0.033630, 0.246521, 1.002930, 0.296814,0.086670, 0.015717,0.036316, 0.049011,0.108337, 0.019424,
0.044617, 0.034607, 0.134644, 0.004364,0.022095, 0.087830,0.063904, 0.008698,0.343048, 0.079140,
0.285400, 0.113373, 0.234344, 0.000244,0.293686, 0.105438,0.369301, 0.002151,0.028809, 0.005585,
0.078156, 0.087830, 0.260376, 0.089203,0.301132, 0.003387,0.087708, 0.008270,0.009094, 0.064148,
0.042297, 0.044250, 0.127563, 0.032013,0.173691, 0.010651,0.036804, 0.004333,0.045410, 0.040085,
0.173523, 0.175751, 0.396393, 0.082268,0.198944, 0.084351,0.244995, 0.156876,0.029419, 0.015442,
0.014404, 0.089264, 0.127319, 0.051712,0.387177, 0.058891,0.019165, 0.017761,0.021057, 0.054802,
0.223816, 0.018646, 0.066528, 0.060028,0.267082, 0.048340,0.056885, 0.034134,0.020142, 0.002686,
0.026001, 0.014038, 0.009766, 0.030334,0.017090, 0.011322,0.215729, 0.031219,0.043823, 0.037781,
0.027832, 0.080414, 0.158325, 0.017151,0.077393, 0.017273,0.130432, 0.148773,0.054405, 0.031219,
0.035828, 0.180145, 0.425968, 0.083954,0.015747, 0.018921,0.174103, 0.023682,0.004150, 0.000946,
0.040222, 0.012268, 0.000000, 0.000000,0.039551, 0.001984,0.023132, 0.040207,0.031128, 0.050461,
0.028687, 0.001953, 0.096985, 0.031891,0.250977, 0.055084,0.053345, 0.098717,0.053040, 0.007690,
0.048706, 0.145599, 0.082397, 0.041077,0.133850, 0.032608,0.066406, 0.036774,0.383987, 0.084045,
0.050262, 0.024139, 0.093140, 0.082947,0.228943, 0.138985,0.042542, 0.046860,0.042358, 0.037842,
0.057373, 0.082733, 0.214050, 0.035286,0.000000, 0.000000,0.053955, 0.007782,0.020630, 0.015533,
0.055603, 0.117096, 0.057617, 0.017822,0.000549, 0.013824,0.040405, 0.054977,0.165970, 0.052521,
0.215637, 0.017578, 0.072632, 0.110474,0.068420, 0.001343,0.070496, 0.056183,0.029785, 0.009735,
0.000000, 0.000000, 0.012085, 0.037415,0.000122, 0.005280,0.250511, 0.022827,0.044434, 0.040619,
0.000000, 0.000000, 0.016693, 0.032349,0.197021, 0.167450,0.033936, 0.027252,0.075134, 0.012070,
0.055603, 0.078918, 0.156708, 0.040344,0.055542, 0.008545,0.010254, 0.022186,0.056763, 0.011810,
0.372620, 0.090851, 0.280945, 0.208099,0.190491, 0.035606,0.033569, 0.019836,0.004883, 0.004822,
0.078857, 0.030487, 0.041626, 0.068390,0.029175, 0.020203,0.125427, 0.056641,0.009186, 0.103424,
