0.115356, 0.028503,
0.224644, 0.015778,
0.020874, 0.027802,
0.237373, 0.007446,
0.005066, 0.060760,
0.062744, 0.075958,
0.000000, 0.000000,
0.035278, 0.063278,
0.217094, 0.006989,
0.054932, 0.044357,
0.000000, 0.000000,
0.278427, 0.090881,
0.049561, 0.059998,
0.003967, 0.061600,
0.108643, 0.031342,
0.027832, 0.071747,
0.010681, 0.032288,
0.086060, 0.127514,
0.041412, 0.007080,
0.071045, 0.074158,
0.115112, 0.095440,
0.001343, 0.072754,
0.000000, 0.000000,
0.036255, 0.077744,
0.046875, 0.008453,
0.012939, 0.002563,
0.150757, 0.009644,
0.024048, 0.030609,
0.035767, 0.029251,
0.035278, 0.010559,
0.032104, 0.012299,
0.054077, 0.004913,
0.166229, 0.029602,
0.161346, 0.035553,
0.006470, 0.023193,
0.254019, 0.003510,
0.288216, 0.002075,
0.225178, 0.002594,
0.046204, 0.010773,
0.338562, 0.091637,
0.000610, 0.000061,
0.055298, 0.010986,
0.282104, 0.074898,
0.057129, 0.074585,
0.047485, 0.010193,
0.115845, 0.067810,
0.236938, 0.057472,
0.029175, 0.014130,
0.094238, 0.125168,
0.121643, 0.004547,
0.063843, 0.057434,
0.198822, 0.061111,
0.029297, 0.033020,
0.030884, 0.000488,
0.225510, 0.002655,
0.054932, 0.000763,
0.356201, 0.035278,
0.095947, 0.021790,
0.021973, 0.009216,
0.043762, 0.060257,
0.062500, 0.005249,
0.280121, 0.064476,
0.012939, 0.009583,
0.216614, 0.063522,
0.331497, 0.024307,
0.175079, 0.011414,
0.042358, 0.035553,
0.035767, 0.004303,
0.311493, 0.093491,
0.333435, 0.071747,
0.106995, 0.008148,
0.198242, 0.077225,
0.062866, 0.001831,
0.060364, 0.021576,
0.309692, 0.052032,
0.008057, 0.014099,
0.008789, 0.034195,
0.232056, 0.095764,
0.041382, 0.011536,
0.012207, 0.040497,
0.033325, 0.122681,
0.080017, 0.004608,
0.324203, 0.090454,
0.216751, 0.014008,
0.323151, 0.121109,
0.047791, 0.000061,
0.001099, 0.031433,
0.246460, 0.061661,
0.248016, 0.082573,
0.252960, 0.119141,
0.048035, 0.019287,
0.222107, 0.070053,
0.049316, 0.010345,
0.634460, 0.023071,
0.178772, 0.077614,
0.268982, 0.090561,
0.013550, 0.018845,
0.087219, 0.048187,
0.261894, 0.004715,
0.023376, 0.043335,
0.278656, 0.087036,
0.106445, 0.045471,
0.009216, 0.015228,
0.023804, 0.005112,
0.037598, 0.059677,
0.038147, 0.006348,
0.014709, 0.013245,
0.268494, 0.069389,
0.008484, 0.045074,
0.041321, 0.013031,
0.023560, 0.017776,
0.059082, 0.001160,
0.079407, 0.093765,
0.244507, 0.092377,
0.262146, 0.066254,
0.094269, 0.003754,
0.201813, 0.010773,
0.134583, 0.020416,
0.195862, 0.088066,
0.331085, 0.086060,
0.273705, 0.001129,
0.040894, 0.031799,
0.039734, 0.005188,
0.301605, 0.042938,
0.070984, 0.045135,
0.170624, 0.061852,
0.011719, 0.009460,
0.065552, 0.004150,
0.062012, 0.049194,
0.273563, 0.006439,
0.154137, 0.219788,
0.039001, 0.006714,
0.030975, 0.012207,
0.001831, 0.001526,
0.282166, 0.129150,
0.012207, 0.053467,
0.090515, 0.076172,
0.007446, 0.021957,
0.024292, 0.037109,
0.247421, 0.013489,
